game_date,sport_key,home_team,away_team,source,commence_time,home_ml,away_ml,draw_ml,home_price_decimal,away_price_decimal,draw_price_decimal,home_spread,away_spread,home_spread_ml,away_spread_ml,home_spread_price_decimal,away_spread_price_decimal,total_line,over_ml,under_ml,over_price_decimal,under_price_decimal,home_score,away_score,result,season
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,bet365,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,165,-200,2.65,1.5,8,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,betmgm,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,150,-185,2.5,1.5405,7.5,-118,-102,1.8475,1.9804,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,betrivers,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,160,-205,2.6,1.4878,8,-107,-113,1.9346,1.885,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,betrivers_ca,2026-08-23 17:35:00+00,-134,114,,1.7463,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,betrivers_ca_open,2026-08-23 17:35:00+00,-136,114,,1.7353,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,caesars,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,158,-190,2.58,1.5263,8,105,-125,2.05,1.8,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,draftkings,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,162,-198,2.62,1.5051,8,-118,-102,1.8475,1.9804,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,fanatics,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,155,-190,2.55,1.5263,8,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,fanduel,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,172,-210,2.72,1.4762,8,-110,-110,1.9091,1.9091,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,hardrock,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,160,-170,2.6,1.5882,7.5,-110,100,1.9091,2,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,maverick_games,2026-08-23 17:35:00+00,-149,113,,1.6711,2.13,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,maverick_games_open,2026-08-23 17:35:00+00,-152,115,,1.6579,2.15,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,mybookie,2026-08-23 17:35:00+00,151,-180,,2.51,1.5556,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,mybookie_open,2026-08-23 17:35:00+00,149,-177,,2.49,1.565,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,paf,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,paf_open,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,parx,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,160,-205,2.6,1.4878,8,-107,-113,1.9346,1.885,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,pinnacle,2026-08-23 17:35:00+00,-136,123,,1.7353,2.23,,-2,1.5,211,-180,3.11,1.5556,6,-256,202,1.3906,3.02,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,pinnacle_open,2026-08-23 17:35:00+00,-131,118,,1.7634,2.18,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,pmu,2026-08-23 17:35:00+00,-152,102,,1.6579,2.02,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,pmu_open,2026-08-23 17:35:00+00,-155,102,,1.6452,2.02,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,rushbet,2026-08-23 17:35:00+00,-136,110,,1.7353,2.1,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,rushbet_open,2026-08-23 17:35:00+00,-137,112,,1.7299,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,tenbet,2026-08-23 17:35:00+00,,,,,,,,,,,,,7.5,-106,,1.9434,,,,,2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet,2026-08-23 17:35:00+00,-137,110,,1.7299,2.1,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_au,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_au_open,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_be,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_be_open,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_de,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_de_open,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_dk,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_dk_open,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_ee,2026-08-23 17:35:00+00,-137,110,,1.7299,2.1,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_ee_open,2026-08-23 17:35:00+00,-137,112,,1.7299,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_fi,2026-08-23 17:35:00+00,-134,114,,1.7463,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_fi_open,2026-08-23 17:35:00+00,-136,114,,1.7353,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_fr,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_fr_open,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_ie,2026-08-23 17:35:00+00,-137,110,,1.7299,2.1,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_ie_open,2026-08-23 17:35:00+00,-137,112,,1.7299,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_it,2026-08-23 17:35:00+00,-137,110,,1.7299,2.1,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_it_open,2026-08-23 17:35:00+00,-137,112,,1.7299,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_nl,2026-08-23 17:35:00+00,-134,114,,1.7463,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_nl_open,2026-08-23 17:35:00+00,-136,114,,1.7353,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_no,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_no_open,2026-08-23 17:35:00+00,-136,112,,1.7353,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_open,2026-08-23 17:35:00+00,-137,112,,1.7299,2.12,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_ro,2026-08-23 17:35:00+00,-134,114,,1.7463,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_ro_open,2026-08-23 17:35:00+00,-136,114,,1.7353,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_se,2026-08-23 17:35:00+00,-134,114,,1.7463,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,unibet_se_open,2026-08-23 17:35:00+00,-136,114,,1.7353,2.14,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,atg,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,atg_open,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,bet365,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,100,-120,2,1.8333,8,-110,-110,1.9091,1.9091,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,betmgm,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,100,-120,2,1.8333,7.5,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,betrivers,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,105,-129,2.05,1.7752,8,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,betrivers_ca,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,betrivers_ca_open,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,caesars,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,100,-120,2,1.8333,7.5,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,draftkings,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,-106,-114,1.9434,1.8772,8,-117,-103,1.8547,1.9709,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,fanatics,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,100,-120,2,1.8333,8,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,fanduel,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,-100,-120,2,1.8333,7.5,-124,102,1.8065,2.02,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,hardrock,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,105,-115,2.05,1.8696,7.5,-110,100,1.9091,2,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,maverick_games,2026-08-23 17:35:00+00,-103,-128,,1.9709,1.7812,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,maverick_games_open,2026-08-23 17:35:00+00,-105,-127,,1.9524,1.7874,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,mybookie,2026-08-23 17:35:00+00,101,-118,,2.01,1.8475,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,mybookie_open,2026-08-23 17:35:00+00,100,-117,,2,1.8547,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,paf,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,paf_open,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,parx,2026-08-23 17:35:00+00,,,,,,,-1.5,1.5,105,-129,2.05,1.7752,8,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,pinnacle,2026-08-23 17:35:00+00,-215,190,,1.4651,2.9,,-2.5,-1.5,164,291,2.64,3.91,8.5,129,-152,2.29,1.6579,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,pinnacle_open,2026-08-23 17:35:00+00,-212,188,,1.4717,2.88,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,pmu,2026-08-23 17:35:00+00,-265,165,,1.3774,2.65,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,pmu_open,2026-08-23 17:35:00+00,-265,163,,1.3774,2.63,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,rushbet,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,rushbet_open,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,tenbet,2026-08-23 17:35:00+00,,,,,,,,,,,,,7.5,-110,,1.9091,,,,,2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_au,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_au_open,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_be,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_be_open,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_de,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_de_open,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_dk,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_dk_open,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_ee,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_ee_open,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_fi,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_fi_open,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_fr,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_fr_open,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_ie,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_ie_open,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_it,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_it_open,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_nl,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_nl_open,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_no,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_no_open,2026-08-23 17:35:00+00,-220,175,,1.4545,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_open,2026-08-23 17:35:00+00,-225,175,,1.4444,2.75,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_ro,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_ro_open,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_se,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,unibet_se_open,2026-08-23 17:35:00+00,-220,180,,1.4545,2.8,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,fanduel,2026-08-23 17:36:00+00,-104,-104,,1.9615,1.9615,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Baltimore Orioles,Tampa Bay Rays,fanduel_open,2026-08-23 17:36:00+00,-108,-108,,1.9259,1.9259,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,fanduel,2026-08-23 17:36:00+00,-132,122,,1.7576,2.22,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,New York Yankees,Toronto Blue Jays,fanduel_open,2026-08-23 17:36:00+00,-138,118,,1.7246,2.18,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,fanduel,2026-08-23 17:36:00+00,-205,190,,1.4878,2.9,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Philadelphia Phillies,St. Louis Cardinals,fanduel_open,2026-08-23 17:36:00+00,-220,184,,1.4545,2.84,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,atg,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,atg_open,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,bet365,2026-08-23 17:40:00+00,,,,,,,-1.5,1.5,130,-155,2.3,1.6452,8,-115,-105,1.8696,1.9524,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,betmgm,2026-08-23 17:40:00+00,,,,,,,-1.5,1.5,135,-160,2.35,1.625,8.5,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,betrivers,2026-08-23 17:40:00+00,,,,,,,-1.5,1.5,138,-167,2.38,1.5988,8,-117,-104,1.8547,1.9615,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,betrivers_ca,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,betrivers_ca_open,2026-08-23 17:40:00+00,-155,130,,1.6452,2.3,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,caesars,2026-08-23 17:40:00+00,,,,,,,-1.5,1.5,135,-160,2.35,1.625,8.5,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,draftkings,2026-08-23 17:40:00+00,,,,,,,-1.5,1.5,130,-157,2.3,1.6369,8,-118,-102,1.8475,1.9804,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,fanatics,2026-08-23 17:40:00+00,,,,,,,-1.5,1.5,130,-160,2.3,1.625,8.5,100,-120,2,1.8333,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,fanduel,2026-08-23 17:40:00+00,,,,,,,-1.5,1.5,126,-152,2.26,1.6579,8.5,-100,-122,2,1.8197,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,hardrock,2026-08-23 17:40:00+00,,,,,,,-1.5,1.5,130,-140,2.3,1.7143,8.5,100,-110,2,1.9091,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,maverick_games,2026-08-23 17:40:00+00,160,205,,2.6,3.05,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,maverick_games_open,2026-08-23 17:40:00+00,-172,128,,1.5814,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,mybookie,2026-08-23 17:40:00+00,129,-152,,2.29,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,mybookie_open,2026-08-23 17:40:00+00,124,-146,,2.24,1.6849,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,paf,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,paf_open,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,parx,2026-08-23 17:40:00+00,,,,,,,-1.5,1.5,138,-167,2.38,1.5988,8,-117,-104,1.8547,1.9615,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,pinnacle,2026-08-23 17:40:00+00,-153,138,,1.6536,2.38,,-2,2,180,-213,2.8,1.4695,6.5,-232,186,1.431,2.86,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,pinnacle_open,2026-08-23 17:40:00+00,-152,137,,1.6579,2.37,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,pmu,2026-08-23 17:40:00+00,-177,117,,1.565,2.17,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,pmu_open,2026-08-23 17:40:00+00,-177,117,,1.565,2.17,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,rushbet,2026-08-23 17:40:00+00,-157,128,,1.6369,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,rushbet_open,2026-08-23 17:40:00+00,-157,128,,1.6369,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,tenbet,2026-08-23 17:40:00+00,,,,,,,,,,,,,8.5,-112,,1.8929,,,,,2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet,2026-08-23 17:40:00+00,-157,125,,1.6369,2.25,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_au,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_au_open,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_be,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_be_open,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_de,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_de_open,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_dk,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_dk_open,2026-08-23 17:40:00+00,-155,128,,1.6452,2.28,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Miami Marlins,Washington Nationals,unibet_ee,2026-08-23 17:40:00+00,-157,125,,1.6369,2.25,,,,,,,,,,,,,,,"",2026
